date,yield_pct
2020-05-13,3.4802
2020-05-14,3.489
2020-05-15,3.4963
2020-05-18,3.5434
2020-05-19,3.5362
2020-05-20,3.5118
2020-05-21,3.5072
2020-05-22,3.4434
2020-05-25,3.4934
2020-05-26,3.5283
2020-05-27,3.5181
2020-05-28,3.5033
2020-05-29,3.4934
2020-06-01,3.5035
2020-06-02,3.5584
2020-06-03,3.5685
2020-06-04,3.5934
2020-06-05,3.6034
2020-06-08,3.5837
2020-06-09,3.5863
2020-06-10,3.5837
2020-06-11,3.5236
2020-06-12,3.5012
2020-06-15,3.5236
2020-06-16,3.5736
2020-06-17,3.5972
2020-06-18,3.5836
2020-06-19,3.6112
2020-06-22,3.626
2020-06-23,3.6235
2020-06-24,3.5888
2020-06-28,3.574
2020-06-29,3.5916
2020-06-30,3.5591
2020-07-01,3.5766
2020-07-02,3.579
2020-07-03,3.6139
2020-07-06,3.6887
2020-07-07,3.7087
2020-07-08,3.7435
2020-07-09,3.7687
2020-07-10,3.7439
2020-07-13,3.759
2020-07-14,3.737
2020-07-15,3.7048
2020-07-16,3.6949
2020-07-17,3.6998
2020-07-20,3.6953
2020-07-21,3.6653
2020-07-22,3.6402
2020-07-23,3.66
2020-07-24,3.6
2020-07-27,3.5973
2020-07-28,3.6449
2020-07-29,3.6645
2020-07-30,3.6648
2020-07-31,3.7031
2020-08-03,3.6945
2020-08-04,3.6945
2020-08-05,3.718
2020-08-06,3.7498
2020-08-07,3.7685
2020-08-10,3.7255
2020-08-11,3.7198
2020-08-12,3.7293
2020-08-13,3.7198
2020-08-14,3.7021
2020-08-17,3.6949
2020-08-18,3.7189
2020-08-19,3.7342
2020-08-20,3.7448
2020-08-21,3.7112
2020-08-24,3.7296
2020-08-25,3.7501
2020-08-26,3.7549
2020-08-27,3.7643
2020-08-28,3.7748
2020-08-31,3.7343
2020-09-01,3.7603
2020-09-02,3.7812
2020-09-03,3.7814
2020-09-04,3.803
2020-09-07,3.832
2020-09-08,3.8204
2020-09-09,3.7891
2020-09-10,3.8128
2020-09-11,3.8234
2020-09-14,3.8291
2020-09-15,3.81
2020-09-16,3.8276
2020-09-17,3.8251
2020-09-18,3.8301
2020-09-21,3.8153
2020-09-22,3.8053
2020-09-23,3.8103
2020-09-24,3.8029
2020-09-25,3.8329
2020-09-27,3.8305
2020-09-28,3.8205
2020-09-29,3.833
2020-09-30,3.8481
2020-10-09,3.8834
2020-10-10,3.8822
2020-10-12,3.8709
2020-10-13,3.8835
2020-10-14,3.8985
2020-10-15,3.9035
2020-10-16,3.9086
2020-10-19,3.9012
2020-10-20,3.8963
2020-10-21,3.8888
2020-10-22,3.8713
2020-10-23,3.8888
2020-10-26,3.8864
2020-10-27,3.8615
2020-10-28,3.8715
2020-10-29,3.874
2020-10-30,3.8615
2020-11-02,3.8465
2020-11-03,3.8465
2020-11-04,3.834
2020-11-05,3.8541
2020-11-06,3.8716
2020-11-09,3.8916
2020-11-10,3.8867
2020-11-11,3.8942
2020-11-12,3.9016
2020-11-13,3.9066
2020-11-16,3.9041
2020-11-17,3.9116
2020-11-18,3.9289
2020-11-19,3.9412
2020-11-20,3.9316
2020-11-23,3.9018
2020-11-24,3.9041
2020-11-25,3.8867
2020-11-26,3.8992
2020-11-27,3.9041
2020-11-30,3.8668
2020-12-01,3.8817
2020-12-02,3.8942
2020-12-03,3.8816
2020-12-04,3.8566
2020-12-07,3.8545
2020-12-08,3.8313
2020-12-09,3.8234
2020-12-10,3.8262
2020-12-11,3.8434
2020-12-14,3.8383
2020-12-15,3.8361
2020-12-16,3.8361
2020-12-17,3.8412
2020-12-18,3.8283
2020-12-21,3.8185
2020-12-22,3.7862
2020-12-23,3.7839
2020-12-24,3.8014
2020-12-25,3.7743
2020-12-28,3.7571
2020-12-29,3.7445
2020-12-30,3.7172
2020-12-31,3.7268
2021-01-04,3.7593
2021-01-05,3.7222
2021-01-06,3.7197
2021-01-07,3.7198
2021-01-08,3.7372
2021-01-11,3.7496
2021-01-12,3.7398
2021-01-13,3.7201
2021-01-14,3.7076
2021-01-15,3.7423
2021-01-18,3.7496
2021-01-19,3.7472
2021-01-20,3.7369
2021-01-21,3.7198
2021-01-22,3.7156
2021-01-25,3.7199
2021-01-26,3.7371
2021-01-27,3.7344
2021-01-28,3.7514
2021-01-29,3.7391
2021-02-01,3.7342
2021-02-02,3.7415
2021-02-03,3.7588
2021-02-04,3.7711
2021-02-05,3.7715
2021-02-07,3.7664
2021-02-08,3.7787
2021-02-09,3.7686
2021-02-10,3.776
2021-02-18,3.7982
2021-02-19,3.7809
2021-02-20,3.7834
2021-02-22,3.7984
2021-02-23,3.7987
2021-02-24,3.8038
2021-02-25,3.8087
2021-02-26,3.8111
2021-03-01,3.7761
2021-03-02,3.7761
2021-03-03,3.7785
2021-03-04,3.7833
2021-03-05,3.7633
2021-03-08,3.7609
2021-03-09,3.7633
2021-03-10,3.761
2021-03-11,3.7582
2021-03-12,3.7631
2021-03-15,3.7705
2021-03-16,3.7605
2021-03-17,3.7504
2021-03-18,3.7428
2021-03-19,3.7304
2021-03-22,3.7255
2021-03-23,3.7182
2021-03-24,3.7109
2021-03-25,3.7085
2021-03-26,3.718
2021-03-29,3.7211
2021-03-30,3.7285
2021-03-31,3.7085
2021-04-01,3.7186
2021-04-02,3.7184
2021-04-06,3.7234
2021-04-07,3.7282
2021-04-08,3.7321
2021-04-09,3.7234
2021-04-12,3.711
2021-04-13,3.6925
2021-04-14,3.685
2021-04-15,3.678
2021-04-16,3.6625
2021-04-19,3.6525
2021-04-20,3.645
2021-04-21,3.63
2021-04-22,3.645
2021-04-23,3.665
2021-04-25,3.67
2021-04-26,3.69
2021-04-27,3.69
2021-04-28,3.6925
2021-04-29,3.685
2021-04-30,3.6701
2021-05-06,3.6601
2021-05-07,3.6551
2021-05-08,3.6551
2021-05-10,3.6501
2021-05-11,3.6426
2021-05-12,3.6351
2021-05-13,3.6376
2021-05-14,3.6351
2021-05-17,3.6376
2021-05-18,3.6301
2021-05-19,3.6126
2021-05-20,3.5926
2021-05-21,3.5826
2021-05-24,3.5801
2021-05-25,3.5751
2021-05-26,3.5651
2021-05-27,3.5776
2021-05-28,3.5801
2021-05-31,3.5652
2021-06-01,3.5602
2021-06-02,3.5802
2021-06-03,3.5727
2021-06-04,3.6002
2021-06-07,3.6277
2021-06-08,3.6275
2021-06-09,3.63
2021-06-10,3.6276
2021-06-11,3.6625
2021-06-15,3.6601
2021-06-16,3.683
2021-06-17,3.7305
2021-06-18,3.6948
2021-06-21,3.6674
2021-06-22,3.6625
2021-06-23,3.6551
2021-06-24,3.6552
2021-06-25,3.6502
2021-06-28,3.668
2021-06-29,3.6581
2021-06-30,3.6582
2021-07-01,3.6657
2021-07-02,3.6656
2021-07-05,3.6484
2021-07-06,3.6531
2021-07-07,3.6207
2021-07-08,3.5529
2021-07-09,3.5778
2021-07-12,3.5282
2021-07-13,3.5107
2021-07-14,3.5159
2021-07-15,3.5361
2021-07-16,3.5263
2021-07-19,3.5289
2021-07-20,3.5114
2021-07-21,3.5015
2021-07-22,3.5065
2021-07-23,3.4891
2021-07-26,3.4542
2021-07-27,3.4867
2021-07-28,3.5018
2021-07-29,3.4793
2021-07-30,3.4444
2021-08-02,3.4117
2021-08-03,3.4144
2021-08-04,3.4093
2021-08-05,3.3769
2021-08-06,3.3818
2021-08-09,3.4167
2021-08-10,3.4268
2021-08-11,3.4293
2021-08-12,3.412
2021-08-13,3.4344
2021-08-16,3.4445
2021-08-17,3.4321
2021-08-18,3.4021
2021-08-19,3.3971
2021-08-20,3.4022
2021-08-23,3.4098
2021-08-24,3.3998
2021-08-25,3.4024
2021-08-26,3.4249
2021-08-27,3.4149
2021-08-30,3.405
2021-08-31,3.4027
2021-09-01,3.3876
2021-09-02,3.3901
2021-09-03,3.3952
2021-09-06,3.3952
2021-09-07,3.4126
2021-09-08,3.4176
2021-09-09,3.4227
2021-09-10,3.4177
2021-09-13,3.4313
2021-09-14,3.4304
2021-09-15,3.4354
2021-09-16,3.428
2021-09-17,3.4278
2021-09-18,3.4234
2021-09-22,3.416
2021-09-23,3.4121
2021-09-24,3.4185
2021-09-26,3.4237
2021-09-27,3.4209
2021-09-28,3.4239
2021-09-29,3.4112
2021-09-30,3.4237
2021-10-08,3.4414
2021-10-09,3.4465
2021-10-11,3.4815
2021-10-12,3.4967
2021-10-13,3.4997
2021-10-14,3.5046
2021-10-15,3.5265
2021-10-18,3.5958
2021-10-19,3.54
2021-10-20,3.5251
2021-10-21,3.5101
2021-10-22,3.5277
2021-10-25,3.5329
2021-10-26,3.5253
2021-10-27,3.5228
2021-10-28,3.5029
2021-10-29,3.498
2021-11-01,3.4606
2021-11-02,3.443
2021-11-03,3.4556
2021-11-04,3.4407
2021-11-05,3.4107
2021-11-08,3.4208
2021-11-09,3.4209
2021-11-10,3.4309
2021-11-11,3.4559
2021-11-12,3.4535
2021-11-15,3.4336
2021-11-16,3.4336
2021-11-17,3.4386
2021-11-18,3.4237
2021-11-19,3.4312
2021-11-22,3.4188
2021-11-23,3.4239
2021-11-24,3.3964
2021-11-25,3.399
2021-11-26,3.3716
2021-11-29,3.3717
2021-11-30,3.3727
2021-12-01,3.3817
2021-12-02,3.3943
2021-12-03,3.3968
2021-12-06,3.3595
2021-12-07,3.372
2021-12-08,3.3795
2021-12-09,3.3771
2021-12-10,3.3747
2021-12-13,3.3797
2021-12-14,3.3773
2021-12-15,3.3844
2021-12-16,3.3899
2021-12-17,3.3899
2021-12-20,3.3826
2021-12-21,3.3801
2021-12-22,3.3728
2021-12-23,3.3648
2021-12-24,3.3654
2021-12-27,3.348
2021-12-28,3.3331
2021-12-29,3.3156
2021-12-30,3.3108
2021-12-31,3.3283
2022-01-04,3.3345
2022-01-05,3.346
2022-01-06,3.361
2022-01-07,3.3636
2022-01-10,3.3537
2022-01-11,3.3413
2022-01-12,3.3312
2022-01-13,3.3238
2022-01-14,3.3268
2022-01-17,3.3314
2022-01-18,3.2991
2022-01-19,3.3003
2022-01-20,3.2944
2022-01-21,3.282
2022-01-24,3.2598
2022-01-25,3.2774
2022-01-26,3.2861
2022-01-27,3.2997
2022-01-28,3.2751
2022-01-29,3.275
2022-01-30,3.2718
2022-02-07,3.2879
2022-02-08,3.2905
2022-02-09,3.298
2022-02-10,3.2955
2022-02-11,3.3431
2022-02-14,3.3557
2022-02-15,3.3532
2022-02-16,3.3458
2022-02-17,3.341
2022-02-18,3.3507
2022-02-21,3.3896
2022-02-22,3.3871
2022-02-23,3.3706
2022-02-24,3.3754
2022-02-25,3.3611
2022-02-28,3.3539
2022-03-01,3.3713
2022-03-02,3.3762
2022-03-03,3.3912
2022-03-04,3.3813
2022-03-07,3.3813
2022-03-08,3.3862
2022-03-09,3.4011
2022-03-10,3.4111
2022-03-11,3.3714
2022-03-14,3.3564
2022-03-15,3.3941
2022-03-16,3.3793
2022-03-17,3.3819
2022-03-18,3.3843
2022-03-21,3.3894
2022-03-22,3.3994
2022-03-23,3.3949
2022-03-24,3.3801
2022-03-25,3.3747
2022-03-28,3.3674
2022-03-29,3.365
2022-03-30,3.3549
2022-03-31,3.366
2022-04-01,3.3602
2022-04-02,3.3591
2022-04-06,3.3505
2022-04-07,3.3426
2022-04-08,3.3449
2022-04-11,3.3471
2022-04-12,3.3469
2022-04-13,3.3446
2022-04-14,3.3467
2022-04-15,3.3442
2022-04-18,3.3682
2022-04-19,3.3302
2022-04-20,3.3202
2022-04-21,3.3052
2022-04-22,3.3077
2022-04-24,3.3003
2022-04-25,3.2953
2022-04-26,3.2954
2022-04-27,3.3004
2022-04-28,3.3229
2022-04-29,3.308
2022-05-05,3.3157
2022-05-06,3.3132
2022-05-07,3.3108
2022-05-09,3.2983
2022-05-10,3.2947
2022-05-11,3.3059
2022-05-12,3.291
2022-05-13,3.301
2022-05-16,3.3036
2022-05-17,3.3011
2022-05-18,3.2938
2022-05-19,3.2863
2022-05-20,3.2833
2022-05-23,3.2715
2022-05-24,3.2715
2022-05-25,3.2616
2022-05-26,3.2217
2022-05-27,3.2218
2022-05-30,3.2393
2022-05-31,3.2594
2022-06-01,3.2643
2022-06-02,3.2669
2022-06-06,3.2745
2022-06-07,3.2671
2022-06-08,3.2746
2022-06-09,3.2646
2022-06-10,3.2622
2022-06-13,3.2698
2022-06-14,3.2698
2022-06-15,3.2722
2022-06-16,3.2623
2022-06-17,3.2598
2022-06-20,3.2674
2022-06-21,3.2664
2022-06-22,3.2655
2022-06-23,3.2675
2022-06-24,3.2825
2022-06-27,3.2923
2022-06-28,3.2973
2022-06-29,3.295
2022-06-30,3.29
2022-07-01,3.2926
2022-07-04,3.3101
2022-07-05,3.3153
2022-07-06,3.3153
2022-07-07,3.3154
2022-07-08,3.3407
2022-07-11,3.3324
2022-07-12,3.3184
2022-07-13,3.316
2022-07-14,3.296
2022-07-15,3.2859
2022-07-18,3.2785
2022-07-19,3.2785
2022-07-20,3.2636
2022-07-21,3.2566
2022-07-22,3.2688
2022-07-25,3.2639
2022-07-26,3.2571
2022-07-27,3.2566
2022-07-28,3.2693
2022-07-29,3.2449
2022-08-01,3.2246
2022-08-02,3.2273
2022-08-03,3.2197
2022-08-04,3.2191
2022-08-05,3.2319
2022-08-08,3.2416
2022-08-09,3.244
2022-08-10,3.242
2022-08-11,3.2403
2022-08-12,3.2422
2022-08-15,3.1883
2022-08-16,3.1759
2022-08-17,3.1709
2022-08-18,3.1378
2022-08-19,3.1141
2022-08-22,3.0985
2022-08-23,3.1105
2022-08-24,3.1129
2022-08-25,3.1426
2022-08-26,3.1439
2022-08-29,3.1235
2022-08-30,3.1162
2022-08-31,3.1162
2022-09-01,3.1032
2022-09-02,3.1008
2022-09-05,3.09
2022-09-06,3.0846
2022-09-07,3.0887
2022-09-08,3.0901
2022-09-09,3.0982
2022-09-13,3.1011
2022-09-14,3.1089
2022-09-15,3.106
2022-09-16,3.1059
2022-09-19,3.1039
2022-09-20,3.101
2022-09-21,3.089
2022-09-22,3.0913
2022-09-23,3.1008
2022-09-26,3.1274
2022-09-27,3.1202
2022-09-28,3.1448
2022-09-29,3.1445
2022-09-30,3.179
2022-10-08,3.1851
2022-10-09,3.164
2022-10-10,3.1637
2022-10-11,3.1632
2022-10-12,3.1607
2022-10-13,3.1533
2022-10-14,3.1289
2022-10-17,3.129
2022-10-18,3.1314
2022-10-19,3.1343
2022-10-20,3.1471
2022-10-21,3.1555
2022-10-24,3.1416
2022-10-25,3.1486
2022-10-26,3.1394
2022-10-27,3.1142
2022-10-28,3.0776
2022-10-31,3.0653
2022-11-01,3.0753
2022-11-02,3.0853
2022-11-03,3.0854
2022-11-04,3.1029
2022-11-07,3.1045
2022-11-08,3.1006
2022-11-09,3.1105
2022-11-10,3.1166
2022-11-11,3.1357
2022-11-14,3.2207
2022-11-15,3.2158
2022-11-16,3.2309
2022-11-17,3.2109
2022-11-18,3.2209
2022-11-21,3.2086
2022-11-22,3.2161
2022-11-23,3.1912
2022-11-24,3.1813
2022-11-25,3.2162
2022-11-28,3.2337
2022-11-29,3.2663
2022-11-30,3.2763
2022-12-01,3.2615
2022-12-02,3.263
2022-12-05,3.2716
2022-12-06,3.2865
2022-12-07,3.2719
2022-12-08,3.2755
2022-12-09,3.2843
2022-12-12,3.2844
2022-12-13,3.2896
2022-12-14,3.2621
2022-12-15,3.277
2022-12-16,3.2697
2022-12-19,3.2525
2022-12-20,3.2474
2022-12-21,3.2375
2022-12-22,3.23
2022-12-23,3.2152
2022-12-26,3.2202
2022-12-27,3.2175
2022-12-28,3.2127
2022-12-29,3.1926
2022-12-30,3.1952
2022-12-31,3.1952
2023-01-03,3.193
2023-01-04,3.1931
2023-01-05,3.2056
2023-01-06,3.2106
2023-01-09,3.2156
2023-01-10,3.2331
2023-01-11,3.2331
2023-01-12,3.2378
2023-01-13,3.2476
2023-01-16,3.2677
2023-01-17,3.2531
2023-01-18,3.2754
2023-01-19,3.273
2023-01-20,3.2779
2023-01-28,3.283
2023-01-29,3.2805
2023-01-30,3.2782
2023-01-31,3.2793
2023-02-01,3.2889
2023-02-02,3.2853
2023-02-03,3.283
2023-02-06,3.2879
2023-02-07,3.2827
2023-02-08,3.2808
2023-02-09,3.2784
2023-02-10,3.2857
2023-02-13,3.2829
2023-02-14,3.281
2023-02-15,3.2816
2023-02-16,3.283
2023-02-17,3.283
2023-02-20,3.2977
2023-02-21,3.3025
2023-02-22,3.3025
2023-02-23,3.3053
2023-02-24,3.3016
2023-02-27,3.3051
2023-02-28,3.3029
2023-03-01,3.3049
2023-03-02,3.31
2023-03-03,3.3079
2023-03-06,3.2897
2023-03-07,3.286
2023-03-08,3.2907
2023-03-09,3.2854
2023-03-10,3.2735
2023-03-13,3.2764
2023-03-14,3.271
2023-03-15,3.2724
2023-03-16,3.2517
2023-03-17,3.2381
2023-03-20,3.2237
2023-03-21,3.227
2023-03-22,3.2276
2023-03-23,3.2366
2023-03-24,3.2419
2023-03-27,3.2319
2023-03-28,3.2319
2023-03-29,3.2286
2023-03-30,3.2295
2023-03-31,3.2332
2023-04-03,3.2407
2023-04-04,3.2421
2023-04-06,3.2463
2023-04-07,3.236
2023-04-10,3.2347
2023-04-11,3.2173
2023-04-12,3.1977
2023-04-13,3.2031
2023-04-14,3.2032
2023-04-17,3.2136
2023-04-18,3.2056
2023-04-19,3.1875
2023-04-20,3.1775
2023-04-21,3.1726
2023-04-23,3.1715
2023-04-24,3.1608
2023-04-25,3.1584
2023-04-26,3.1574
2023-04-27,3.1379
2023-04-28,3.1355
2023-05-04,3.1182
2023-05-05,3.0831
2023-05-06,3.0882
2023-05-08,3.1058
2023-05-09,3.0998
2023-05-10,3.0849
2023-05-11,3.0672
2023-05-12,3.0608
2023-05-15,3.0649
2023-05-16,3.066
2023-05-17,3.081
2023-05-18,3.081
2023-05-19,3.0773
2023-05-22,3.0762
2023-05-23,3.0687
2023-05-24,3.0723
2023-05-25,3.0773
2023-05-26,3.0913
2023-05-29,3.0839
2023-05-30,3.0839
2023-05-31,3.0733
2023-06-01,3.0694
2023-06-02,3.0784
2023-06-05,3.079
2023-06-06,3.0716
2023-06-07,3.0645
2023-06-08,3.0651
2023-06-09,3.044
2023-06-12,3.0391
2023-06-13,3.0064
2023-06-14,2.9963
2023-06-15,3.0267
2023-06-16,3.0419
2023-06-19,3.0619
2023-06-20,3.0444
2023-06-21,3.042
2023-06-25,3.028
2023-06-26,3.0346
2023-06-27,3.0295
2023-06-28,3.0271
2023-06-29,3.0171
2023-06-30,3.0072
2023-07-03,3.0133
2023-07-04,3.0225
2023-07-05,3.0176
2023-07-06,3.018
2023-07-07,3.013
2023-07-10,3.0091
2023-07-11,3.0011
2023-07-12,3.0011
2023-07-13,3.0084
2023-07-14,3.0144
2023-07-17,3.0085
2023-07-18,2.9965
2023-07-19,2.9987
2023-07-20,2.9967
2023-07-21,2.9828
2023-07-24,2.9588
2023-07-25,3.0156
2023-07-26,3.0003
2023-07-27,2.9948
2023-07-28,3.0061
2023-07-31,3.0103
2023-08-01,3.0119
2023-08-02,2.9989
2023-08-03,2.9927
2023-08-04,2.9927
2023-08-07,2.9904
2023-08-08,2.9879
2023-08-09,2.9896
2023-08-10,2.992
2023-08-11,2.985
2023-08-14,2.971
2023-08-15,2.9342
2023-08-16,2.9259
2023-08-17,2.9285
2023-08-18,2.9225
2023-08-21,2.8894
2023-08-22,2.8938
2023-08-23,2.8834
2023-08-24,2.8812
2023-08-25,2.8877
2023-08-28,2.8955
2023-08-29,2.9006
2023-08-30,2.9026
2023-08-31,2.9027
2023-09-01,2.928
2023-09-04,2.9611
2023-09-05,2.9666
2023-09-06,2.9869
2023-09-07,2.9834
2023-09-08,2.9849
2023-09-11,2.983
2023-09-12,2.9824
2023-09-13,2.9732
2023-09-14,2.9545
2023-09-15,2.984
2023-09-18,2.9841
2023-09-19,2.9895
2023-09-20,2.9919
2023-09-21,2.984
2023-09-22,2.9971
2023-09-25,3.0119
2023-09-26,3.0068
2023-09-27,3.007
2023-09-28,3.0022
2023-10-07,2.9926
2023-10-08,2.9948
2023-10-09,2.999
2023-10-10,3.0019
2023-10-11,3.0153
2023-10-12,3.0139
2023-10-13,2.9952
2023-10-16,2.9997
2023-10-17,3.0021
2023-10-18,3.0021
2023-10-19,3.0077
2023-10-20,2.9962
2023-10-23,2.9903
2023-10-24,2.9978
2023-10-25,3.0004
2023-10-26,3.0054
2023-10-27,3.0104
2023-10-30,3.0106
2023-10-31,2.9956
2023-11-01,2.9911
2023-11-02,2.9666
2023-11-03,2.9727
2023-11-06,2.9683
2023-11-07,2.9718
2023-11-08,2.9583
2023-11-09,2.9584
2023-11-10,2.9459
2023-11-13,2.9385
2023-11-14,2.9439
2023-11-15,2.9485
2023-11-16,2.944
2023-11-17,2.9336
2023-11-20,2.9321
2023-11-21,2.9388
2023-11-22,2.9538
2023-11-23,2.9704
2023-11-24,2.9684
2023-11-27,2.9745
2023-11-28,2.954
2023-11-29,2.9525
2023-11-30,2.9405
2023-12-01,2.9445
2023-12-04,2.9537
2023-12-05,2.9487
2023-12-06,2.9517
2023-12-07,2.9457
2023-12-08,2.9428
2023-12-11,2.9288
2023-12-12,2.9293
2023-12-13,2.9148
2023-12-14,2.9219
2023-12-15,2.9039
2023-12-18,2.8869
2023-12-19,2.892
2023-12-20,2.8849
2023-12-21,2.8492
2023-12-22,2.8341
2023-12-25,2.8077
2023-12-26,2.8267
2023-12-27,2.8167
2023-12-28,2.8288
2023-12-29,2.8269
2023-12-31,2.8269
2024-01-02,2.8422
2024-01-03,2.8402
2024-01-04,2.817
2024-01-05,2.8043
2024-01-08,2.802
2024-01-09,2.7693
2024-01-10,2.7758
2024-01-11,2.7769
2024-01-12,2.793
2024-01-15,2.7856
2024-01-16,2.7897
2024-01-17,2.7747
2024-01-18,2.7732
2024-01-19,2.7583
2024-01-22,2.7224
2024-01-23,2.7327
2024-01-24,2.738
2024-01-25,2.7321
2024-01-26,2.7331
2024-01-29,2.7272
2024-01-30,2.6831
2024-01-31,2.6482
2024-02-01,2.6472
2024-02-02,2.6353
2024-02-04,2.6076
2024-02-05,2.5974
2024-02-06,2.6579
2024-02-07,2.6214
2024-02-08,2.6505
2024-02-09,2.6505
2024-02-18,2.643
2024-02-19,2.627
2024-02-20,2.6004
2024-02-21,2.601
2024-02-22,2.591
2024-02-23,2.5809
2024-02-26,2.54
2024-02-27,2.5224
2024-02-28,2.4868
2024-02-29,2.4616
2024-03-01,2.4915
2024-03-04,2.4738
2024-03-05,2.4794
2024-03-06,2.4274
2024-03-07,2.431
2024-03-08,2.4335
2024-03-11,2.4766
2024-03-12,2.5415
2024-03-13,2.5313
2024-03-14,2.5343
2024-03-15,2.5094
2024-03-18,2.4857
2024-03-19,2.4485
2024-03-20,2.466
2024-03-21,2.4615
2024-03-22,2.4832
2024-03-25,2.4962
2024-03-26,2.4982
2024-03-27,2.4636
2024-03-28,2.4664
2024-03-29,2.4594
2024-04-01,2.4848
2024-04-02,2.475
2024-04-03,2.4635
2024-04-07,2.4776
2024-04-08,2.4656
2024-04-09,2.4637
2024-04-10,2.4891
2024-04-11,2.4928
2024-04-12,2.487
2024-04-15,2.4863
2024-04-16,2.4717
2024-04-17,2.4556
2024-04-18,2.4466
2024-04-19,2.4411
2024-04-22,2.4341
2024-04-23,2.4211
2024-04-24,2.4791
2024-04-25,2.4841
2024-04-26,2.5257
2024-04-28,2.5493
2024-04-29,2.5833
2024-04-30,2.5382
2024-05-06,2.5587
2024-05-07,2.5413
2024-05-08,2.55
2024-05-09,2.5726
2024-05-10,2.5826
2024-05-11,2.6126
2024-05-13,2.5661
2024-05-14,2.5631
2024-05-15,2.5681
2024-05-16,2.5811
2024-05-17,2.5867
2024-05-20,2.5917
2024-05-21,2.5927
2024-05-22,2.57
2024-05-23,2.5451
2024-05-24,2.5515
2024-05-27,2.5452
2024-05-28,2.5302
2024-05-29,2.5242
2024-05-30,2.5327
2024-05-31,2.5552
2024-06-03,2.5473
2024-06-04,2.5453
2024-06-05,2.5378
2024-06-06,2.5378
2024-06-07,2.5303
2024-06-11,2.5195
2024-06-12,2.5235
2024-06-13,2.5175
2024-06-14,2.499
2024-06-17,2.5057
2024-06-18,2.4887
2024-06-19,2.4797
2024-06-20,2.4708
2024-06-21,2.4797
2024-06-24,2.4607
2024-06-25,2.4477
2024-06-26,2.4442
2024-06-27,2.4282
2024-06-28,2.4282
2024-07-01,2.4782
2024-07-02,2.4692
2024-07-03,2.4738
2024-07-04,2.4798
2024-07-05,2.513
2024-07-08,2.5205
2024-07-09,2.5017
2024-07-10,2.5068
2024-07-11,2.5025
2024-07-12,2.4921
2024-07-15,2.4772
2024-07-16,2.4801
2024-07-17,2.4812
2024-07-18,2.4901
2024-07-19,2.4842
2024-07-22,2.4712
2024-07-23,2.4691
2024-07-24,2.4676
2024-07-25,2.4357
2024-07-26,2.4226
2024-07-29,2.39
2024-07-30,2.3765
2024-07-31,2.3825
2024-08-01,2.3651
2024-08-02,2.3465
2024-08-05,2.3375
2024-08-06,2.355
2024-08-07,2.335
2024-08-08,2.37
2024-08-09,2.38
2024-08-12,2.435
2024-08-13,2.4075
2024-08-14,2.3751
2024-08-15,2.39
2024-08-16,2.39
2024-08-19,2.3675
2024-08-20,2.36
2024-08-21,2.3551
2024-08-22,2.3476
2024-08-23,2.3401
2024-08-26,2.3475
2024-08-27,2.3825
2024-08-28,2.355
2024-08-29,2.365
2024-08-30,2.3651
2024-09-02,2.3425
2024-09-03,2.339
2024-09-04,2.3225
2024-09-05,2.3125
2024-09-06,2.309
2024-09-09,2.29
2024-09-10,2.267
2024-09-11,2.263
2024-09-12,2.2471
2024-09-13,2.2176
2024-09-14,2.183
2024-09-18,2.165
2024-09-19,2.17
2024-09-20,2.15
2024-09-23,2.14
2024-09-24,2.19
2024-09-25,2.155
2024-09-26,2.22
2024-09-27,2.3475
2024-09-29,2.435
2024-09-30,2.355
2024-10-08,2.38
2024-10-09,2.3576
2024-10-10,2.29
2024-10-11,2.3
2024-10-12,2.3
2024-10-14,2.3126
2024-10-15,2.3125
2024-10-16,2.328
2024-10-17,2.295
2024-10-18,2.305
2024-10-21,2.3075
2024-10-22,2.34
2024-10-23,2.355
2024-10-24,2.355
2024-10-25,2.36
2024-10-28,2.38
2024-10-29,2.366
2024-10-30,2.36
2024-10-31,2.335
2024-11-01,2.3175
2024-11-04,2.305
2024-11-05,2.2825
2024-11-06,2.29
2024-11-07,2.28
2024-11-08,2.2775
2024-11-11,2.2575
2024-11-12,2.236
2024-11-13,2.26
2024-11-14,2.261
2024-11-15,2.2825
2024-11-18,2.3175
2024-11-19,2.286
2024-11-20,2.305
2024-11-21,2.2751
2024-11-22,2.265
2024-11-25,2.241
2024-11-26,2.245
2024-11-27,2.25
2024-11-28,2.218
2024-11-29,2.2025
2024-12-02,2.17
2024-12-03,2.1675
2024-12-04,2.1375
2024-12-05,2.1425
2024-12-06,2.1585
2024-12-09,2.1151
2024-12-10,2.0551
2024-12-11,2.0401
2024-12-12,2.043
2024-12-13,2.005
2024-12-16,1.9526
2024-12-17,1.9591
2024-12-18,1.9961
2024-12-19,1.9926
2024-12-20,1.9526
2024-12-23,1.9526
2024-12-24,1.9926
2024-12-25,2.007
2024-12-26,1.9701
2024-12-27,1.9476
2024-12-30,1.9476
2024-12-31,1.9121
2025-01-02,1.8397
2025-01-03,1.8501
2025-01-06,1.8327
2025-01-07,1.8602
2025-01-08,1.8702
2025-01-09,1.8932
2025-01-10,1.8752
2025-01-13,1.9051
2025-01-14,1.8652
2025-01-15,1.8602
2025-01-16,1.8677
2025-01-17,1.915
2025-01-20,1.9225
2025-01-21,1.89
2025-01-22,1.9
2025-01-23,1.9
2025-01-24,1.89
2025-01-26,1.891
